Title,Artist,Album,Track,Genre,Year,Length,Filename,zero_crossing_rate_mean,rms_mean,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,Tempo
Burn,"Ellie Goulding, Greg Kurstin",100 Greatest Modern Pop Songs,24,Pop,2020,231.0,"Ellie Goulding, Greg Kurstin - 24 - Burn.mp3",0.069497217703899,0.3417899,0.36302438,1991.0346282348257,2277.138183693467,4843.756127136042,117.45383522727273
She Just Wont'do Right (Dust My Broom) (Original Mix),Elmore James,"The Magic of Rhythm and Blues, Vol. 1",12,Blues,2021,181.0,Elmore James - 12 - She Just Wont'do Right (Dust My Broom) (Original Mix).mp3,0.05451544888617454,0.15713471,0.38607994,1237.2965487662361,1554.3069103376695,2325.43802172776,87.5926906779661
Candle in the Wind,Elton John,Goodbye Yellow Brick Road [DTS],2,Soft Rock,Unknown,230.0,Elton John - 02 - Candle in the Wind.mp3,0.043614468538926414,0.13726541,0.4790043,1157.9211823438538,1467.0861671137031,2530.241312134787,125.0
Mystery Train,Elvis Presley,The Sun Sessions,9/16,Rhythm n Blues,Unknown,147.0,Elvis Presley - 09 - Mystery Train.mp3,0.07866694683630031,0.072114676,0.51534116,1573.1650530590423,2158.6116308032065,3209.032678751754,120.18531976744185
I Love You Because,Elvis Presley,The Sun Sessions,13/16,Rhythm n Blues,Unknown,153.0,Elvis Presley - 13 - I Love You Because.mp3,0.04006221050817531,0.098827735,0.38507077,784.5186815107096,952.9778037030677,1546.1177341709197,103.359375
Love The Way You Lie,"Eminem, Rihanna",100 Greatest Modern Pop Songs,50,Pop,2020,263.0,"Eminem, Rihanna - 50 - Love The Way You Lie.mp3",0.09208976816466719,0.21366528,0.44703102,1699.770948058562,1692.0253599577488,3281.925987975885,114.84375
Los Angeles Passion (Original Mix),Emotional Sound Group,"Chill out Magnifique, Vol. 2",25,Electronic Chill,2019-11-22,303.0,Emotional Sound Group - 25 - Los Angeles Passion (Original Mix).mp3,0.07110699632957623,0.15947464,0.42794532,1594.0954941558164,1585.222235528869,2994.7610577562646,99.38401442307692
Time & Space,Endrik Schroeder,Various Artists #2,7,Electronic,2021,410.0,Endrik Schroeder - 07 - Time & Space.mp3,0.03900392136706656,0.24139223,0.6075219,1400.6291627325356,1834.762431448017,3196.9452518427706,123.046875
Wonderful Tonight,Eric Clapton,Time Pieces - Best Of Eric Clapton,4,Soft Rock,1982,220.0,Eric Clapton - 04 - Wonderful Tonight.mp3,0.051119966772687694,0.10191506,0.39489153,1507.7037069921998,2104.9986302016314,3387.481599695542,95.703125
Promises,Eric Clapton,Time Pieces - Best Of Eric Clapton,9,Soft Rock,1982,181.0,Eric Clapton - 09 - Promises.mp3,0.030777308224893576,0.14658153,0.4204606,1066.8299750350116,1708.9687796761127,2212.0449574001063,156.60511363636363
Walkin' Blues,Eric Clapton,Unplugged,09,Blues,1992,217.0,Eric Clapton - 09 - Walkin' Blues.mp3,0.03065259242574497,0.04923443,0.39296928,1037.732482767283,1651.1254100585572,2030.9106360279,86.1328125
Number Eight (Potsa Lotsa),Eric Dolphy,(1961) Memorial Album,1,Jazz,1961,992.0,Eric Dolphy - 01 - Number Eight (Potsa Lotsa).mp3,0.08842652500967492,0.0535695,0.37101823,2325.607352808282,2721.213330441807,5600.007804185613,105.46875
Sweet And Lovely,Erroll Garner,1954 July 27 Session Vol.2,02/19,Jazz Piano,1954,240.0,Erroll Garner - 02 - Sweet And Lovely.mp3,0.03230394298447175,0.19125168,0.3221792,599.890953022832,854.2174093027213,975.2045197383538,120.18531976744185
Rosalie,Erroll Garner,1954 July 27 Session Vol.2,03/19,Jazz Piano,1954,159.0,Erroll Garner - 03 - Rosalie.mp3,0.03040580631409636,0.15262718,0.29312432,935.2280744087744,1438.783021350118,1870.632438541566,120.18531976744185
Exactly Like You,Erroll Garner,1954 July 27 Session Vol.2,04/19,Jazz Piano,1954,193.0,Erroll Garner - 04 - Exactly Like You.mp3,0.027740478515625,0.1010097,0.36217853,933.6833159148234,1370.8699896395042,1947.6715560298956,93.96306818181819
Part-Time Blues,Erroll Garner,1954 July 27 Session Vol.2,05/19,Jazz Piano,1954,275.0,Erroll Garner - 05 - Part-Time Blues.mp3,0.023514691521139705,0.16739261,0.4356844,801.1304007570388,1289.1979362016878,1613.7173254054396,107.666015625
Awake the Dead (feat. DJ Boogieman),Eto,The Academy 3,17/34,Hip Hop,2021,170.0,Eto - 17 - Awake the Dead (feat. DJ Boogieman).mp3,0.06486241957720588,0.1969709,0.3750391,1510.8842824543335,1749.630119891764,3123.9040268463987,172.265625
I'd Rather Go Blind,Etta James ,Ultimate Soul Collection Soul 100 Hits CD3,16,Soul,2008,154.0,Etta James  - 16 - I'd Rather Go Blind.mp3,0.035454906546294504,0.16616985,0.40812695,855.8149468787939,1129.3964753414618,1709.4834129876765,166.70866935483872
Us On a Bus,Fats Waller,(1936) The Early Years Part 3: Disk 1,06,Swing,1936,162.0,Fats Waller - 06 - Us On a Bus.mp3,0.027825417533378482,0.104195826,0.35121456,490.27407436378957,702.9803750248235,817.830471357694,156.60511363636363
Silent Light,Feint,Liquicity Summer 2021,13,Electronic,2021,270.0,Feint - 13 - Silent Light.mp3,0.03789659624129257,0.24156487,0.42765567,1115.2450732128905,1478.9957918256564,2386.408486381035,172.265625
Giraffe (Original Mix),Felix,"Chill out Magnifique, Vol. 1",25,Electronic Chill,2019-10-25,298.0,Felix - 25 - Giraffe (Original Mix).mp3,0.028471483165634675,0.10073289,0.35109556,516.6407683097378,779.1300495228999,832.882463673689,99.38401442307692
Getcha,"Fern, Hectic & E-Man",East Side Gangsters 4,04/15,Hip Hop,2007,267.0,"Fern, Hectic & E-Man - 04 - Getcha.mp3",0.03887939453125,0.35657027,0.62433624,1407.1454753158048,1720.4543489261625,3137.066447255043,99.38401442307692
Smarty Pants,First Choice ,The Ultimate Collection Soul 100 Hits CD02,18,Soul,2008,158.0,First Choice  - 18 - Smarty Pants.mp3,0.09086188443304953,0.13922967,0.43691313,1776.8380825400664,1808.5941628284497,3771.4584445067603,114.84375
La Isla (Original Mix),Five Seasons,"Chill out Magnifique, Vol. 1",11,Electronic Chill,2019-10-25,289.0,Five Seasons - 11 - La Isla (Original Mix).mp3,0.022982192851441565,0.21258634,0.4792451,1074.837460145029,1819.941743925735,2632.28616625901,120.18531976744185
City Lights (Original Mix),Five Seasons,"Chill out Magnifique, Vol. 2",20,Electronic Chill,2019-11-22,262.0,Five Seasons - 20 - City Lights (Original Mix).mp3,0.03776110953221749,0.29110265,0.3570132,1233.128755898201,1916.4373192186922,2697.3399395544093,120.18531976744185
Another Day,Flatfoot Jones,Winter Collection 2017,13/19,Electronic,2017,376.0,Flatfoot Jones - 13 - Another Day.mp3,0.0620897606061339,0.2633759,0.6130849,1821.7733673852815,1889.423200800648,3688.8985270686194,126.04801829268293
Dreams,Fleetwood Mac,Rumours,02,Rock,1977,257.0,Fleetwood Mac - 02 - Dreams.mp3,0.0323046043561339,0.06336921,0.47001693,918.0501318056714,1395.0089052858882,1882.8073649214518,120.18531976744185
Oh Daddy,Fleetwood Mac,Rumours,10,Soft Rock,1977,233.0,Fleetwood Mac - 10 - Oh Daddy.mp3,0.028806137226683435,0.04839974,0.3865628,889.9236807607795,1396.7375955361367,1779.0371590723564,139.6748310810811
Coquette,Fletcher Henderson,(1940-1941) {Chronological Classics},17,Swing,1940,162.0,Fletcher Henderson - 17 - Coquette.mp3,0.049979100655476005,0.09503675,0.34167004,785.2470087061399,796.5231492311568,1534.0178073375218,87.5926906779661
We Creep,Flipp,East Side Gangsters 4,07/15,Hip Hop,2007,215.0,Flipp - 07 - We Creep.mp3,0.06809860560178019,0.3020372,0.5367709,2111.2991522871557,2115.571734586351,4522.539319490132,95.703125
Whispering (Original Mix),Floor,"Chill out Magnifique, Vol. 1",23,Electronic Chill,2019-10-25,338.0,Floor - 23 - Whispering (Original Mix).mp3,0.06908291559839397,0.17358743,0.5876711,1583.1891960718062,1749.4934074486985,3071.6585094345614,120.18531976744185
Right Round,Flo-Rida,Unknown,032,Pop,Unknown,206.0,Flo-Rida - 32 - Right Round.mp3,0.06689746018164668,0.18642554,0.456023,1724.6715667364779,1955.5017662417113,3841.65385337806,126.04801829268293
Cupid's Arrow,Frank McComb ,The Ultimate Collection Soul 100 Hits CD04,13,Soul,2008,281.0,Frank McComb  - 13 - Cupid's Arrow.mp3,0.04416980093846749,0.18172143,0.4555767,1426.126352781564,1954.1176055545588,3256.7615568084243,172.265625
Jacqueline,Franz Ferdinand,(2004) Franz Ferdinand (Disc 1),01,Rock,2004,229.0,Franz Ferdinand - 01 - Jacqueline.mp3,0.04979164903008901,0.18028563,0.51335645,1169.630068032751,1407.5751646695596,2377.798121780065,151.99908088235293
Open Sesame,Freddie Hubbard,Open Sesame (1960),01/8,Jazz,1960,432.0,Freddie Hubbard - 01 - Open Sesame.mp3,0.08741160295327012,0.17955305,0.37219217,2241.070907758515,2559.1899754372644,5097.402510037732,129.19921875
But Beautiful,Freddie Hubbard,Open Sesame (1960),02/8,Jazz,1960,387.0,Freddie Hubbard - 02 - But Beautiful.mp3,0.04559326171875,0.10904879,0.29901198,1422.8659173711553,2063.144799329244,2828.2412313455397,114.84375
Unforgettable,"French Montana, Swae Lee",100 Greatest Modern Pop Songs,53,Pop,2020,234.0,"French Montana, Swae Lee - 53 - Unforgettable.mp3",0.04794566623935759,0.28326148,0.4836875,1158.2276346871333,1439.534712282131,2352.5524411039087,129.19921875
We Are Young (feat. Janelle Monáe),"fun., Janelle Monae",100 Greatest Modern Pop Songs,55,Pop,2020,251.0,"fun., Janelle Monae - 55 - We Are Young (feat. Janelle Monáe).mp3",0.04595616579793924,0.24937548,0.43523353,1175.4524001817776,1499.8077963522262,2309.8172828508973,92.28515625
"Beethoven - Symphony #4 in B Flat, Op. 60 - III. Menuetto",Furtwangler,"Beethoven Symphony #4 in B Flat, Op. 60",15/8,Classical,2001,362.0,"Furtwangler - 15 - Beethoven - Symphony #4 in B Flat, Op. 60 - III. Menuetto.mp3",0.033991763466282895,0.06302443,0.3071166,746.0274720010434,1163.5802162837072,1193.1677850776412,129.19921875
Fuel (Original Mix),Ganga,"Chill out Magnifique, Vol. 2",18,Electronic Chill,2019-11-22,289.0,Ganga - 18 - Fuel (Original Mix).mp3,0.04946644313564241,0.14175458,0.47326705,1046.3232416639992,1350.168293266906,2076.6020264049803,139.6748310810811
Walkin',Gene Ammons,(1962) Boss Tenors In Orbit! ( & Sonny Stitt),02,Jazz,1962,324.0,Gene Ammons - 02 - Walkin'.mp3,0.08101424934694272,0.069406934,0.43277863,2301.433943435119,2593.0324890741354,5219.891352697791,84.72079918032787
Exactly Like You,Gene Harris,The Ray Brown Trio - Soular Energy,01/8,Jazz Piano,1984,349.0,Gene Harris - 01 - Exactly Like You.mp3,0.041872006820820436,0.046879485,0.40524712,1558.6912087034207,2095.395989639407,3624.0051694698745,166.70866935483872
Nagasaki,Gene Krupa,(1938) - Chronological Gene Krupa,2/22,Swing,1938,147.0,Gene Krupa - 02 - Nagasaki.mp3,0.03872340530064822,0.10658172,0.36753526,680.6313535075504,795.7745400991305,1361.8042653559162,120.18531976744185
I'm Gonna Clap My Hands,Gene Krupa,(1935-38) - Chronological Gene Krupa,7/23,Swing,1936,180.0,Gene Krupa - 07 - I'm Gonna Clap My Hands.mp3,0.04537141876693111,0.09244672,0.34166995,717.8750395352856,795.1741848636308,1407.085241548048,184.5703125
"“Murder,” He Says",Gene Krupa,(1941-42) Roy Eldridge with Gene Krupa and Anita O'Day - Uptown,16,Swing,1942,201.0,"Gene Krupa - 16 - “Murder,” He Says.mp3",0.035221064422890865,0.092305705,0.32944176,619.8203982409427,712.4956564679809,1161.5492262707405,135.99917763157896
Blame It on Me,George Ezra,100 Greatest Modern Pop Songs,32,Soft Rock,2020,196.0,George Ezra - 32 - Blame It on Me.mp3,0.0630863532193305,0.32169604,0.33622423,1420.0678357107968,1591.3898962474884,2921.8677485321327,103.359375
Wah Wah,George Harrison,All Things Must Pass (disc 1),3/14,Rock,1970,338.0,George Harrison - 03 - Wah Wah.mp3,0.07091812747919891,0.10925058,0.45765704,1248.7968042490693,1245.9942814700871,2530.093034206898,95.703125
If Not For You,George Harrison,All Things Must Pass (disc 1),6/14,Soft Rock,1970,213.0,George Harrison - 06 - If Not For You.mp3,0.0366529340714493,0.09417189,0.41135052,786.0668797652677,1009.5468753358081,1621.761026766278,117.45383522727273
Bernie'S Tune,Gerry Mulligan,(1952) Original Quartet with Chat Baker,1/27,Jazz Piano,1952,173.0,Gerry Mulligan - 01 - Bernie'S Tune.mp3,0.0252096926095685,0.13238683,0.37095144,647.0668504444571,1048.224777342327,1131.366075450791,103.359375
People Will Say We're in Love,Gerry Mulligan,(1957) Gerry Mulligen and Chet Baker,01,Jazz,1957,224.0,Gerry Mulligan - 01 - People Will Say We're in Love.mp3,0.03547030705785604,0.1160511,0.34849688,1068.3283518986855,1611.031038783273,2094.6456672975523,87.5926906779661
Reunion,Gerry Mulligan,(1957) Gerry Mulligen and Chet Baker,02,Jazz,1957,248.0,Gerry Mulligan - 02 - Reunion.mp3,0.0288447802280863,0.1300257,0.40956545,1175.4411642409807,1786.7839536951835,2522.3514143527477,114.84375
Help Me Make It Through The Night,Gladys Knight & The Pips ,The Ultimate Collection Soul 100 Hits CD01,14,Soul,2008,261.0,Gladys Knight & The Pips  - 14 - Help Me Make It Through The Night.mp3,0.03516928846991099,0.02819702,0.3114505,1073.0309462951616,1593.6923203904391,2357.4669947196085,109.95678191489361
King Porter Stomp,Glenn Miller,The Complete Glenn Miller 1938-1942 Disc 01,03,Swing,1938,210.0,Glenn Miller - 03 - King Porter Stomp.mp3,0.04283609774090557,0.096354894,0.4243876,812.1874974637075,979.4051650911807,1576.2238021236456,93.96306818181819
(Gotta Get Some) Shut-eye,Glenn Miller,The Complete Glenn Miller 1938-1942 Disc 01,04,Swing,1938,161.0,Glenn Miller - 04 - (Gotta Get Some) Shut-eye.mp3,0.056575149205446984,0.09127648,0.42037582,895.3118822247984,1010.0459904413062,1599.5132446289062,156.60511363636363
How I'd Like To Be With You In Bermuda,Glenn Miller,The Complete Glenn Miller 1938-1942 Disc 01,05,Swing,1938,157.0,Glenn Miller - 05 - How I'd Like To Be With You In Bermuda.mp3,0.0630906993759675,0.110907376,0.4025048,963.9762516913572,1004.6241454565106,1757.9435366226055,156.60511363636363
Never Can Say Goodbye,Gloria Gaynor ,The Ultimate Collection Soul 100 Hits CD05,2,Soul,2008,179.0,Gloria Gaynor  - 02 - Never Can Say Goodbye.mp3,0.0649357373500387,0.21727212,0.41959822,1557.747989556935,1811.4908737493952,3396.233630106545,126.04801829268293
Love Walked In,Grant Green,Standards,02/8,Jazz,1961,395.0,Grant Green - 02 - Love Walked In.mp3,0.06437763414884869,0.07796848,0.31014776,2535.1015740319394,2957.5672682190193,6280.8161874304615,161.4990234375
If I Had You,Grant Green,Standards,03/8,Jazz,1961,431.0,Grant Green - 03 - If I Had You.mp3,0.0338509857839106,0.032832786,0.29820237,1260.3490482891482,2083.2433044214954,2389.748049520487,58.72691761363637
Wharf Rat,Grateful Dead,Grateful Dead (1971),10/11,Soft Rock,1971,511.0,Grateful Dead - 10 - Wharf Rat.mp3,0.03014503691587655,0.07225331,0.4101933,801.9767189996519,1216.3017235717268,1458.7578457575464,114.84375
Handle It,Grim,East Side Gangsters 4,11/15,Hip Hop,2007,232.0,Grim - 11 - Handle It.mp3,0.10170006530572756,0.23481472,0.45890406,2056.335155317248,1868.0755374254506,4197.693367122497,86.1328125
Workout,Hank Mobley,Workout (1961),01/6,Jazz,1961,604.0,Hank Mobley - 01 - Workout.mp3,0.08363488731738583,0.15554503,0.40511096,2279.2177132556153,2648.3649314828313,5449.567047213623,132.51201923076923
If You Don't know Me By Now,Harold Melvin & The Blue Notes ,The Ultimate Collection Soul 100 Hits CD02,2,Soul,2008,202.0,Harold Melvin & The Blue Notes  - 02 - If You Don't know Me By Now.mp3,0.047414962721313854,0.11055654,0.38538307,1219.41340252258,1592.0459919800153,2583.282295912043,93.96306818181819
I've Heard That Song Before,Harry James,(1938-47) The Hits of Harry James - Disc 1,02,Swing,1942,180.0,Harry James - 02 - I've Heard That Song Before.mp3,0.05561294791868228,0.14317003,0.3297212,876.9262563801909,791.6559856579709,1621.96727551912,120.18531976744185
Back Beat Boogie,Harry James,(1938-47) The Hits of Harry James - Disc 1,03,Swing,1939,169.0,Harry James - 03 - Back Beat Boogie.mp3,0.04510271290876548,0.13227424,0.37077495,724.4412437119046,719.5604539847662,1400.8561125480724,95.703125
Sharp As A Tack,Harry James,(1938-47) The Hits of Harry James - Disc 2,23,Swing,1941,198.0,Harry James - 23 - Sharp As A Tack.mp3,0.055293032997532895,0.10755956,0.40811038,942.6796334947145,888.0946139050128,1846.405501705205,166.70866935483872
9:20 Special,Harry James,(1938-47) The Hits of Harry James - Disc 2,24,Swing,1945,171.0,Harry James - 24 - 920 Special.mp3,0.05877128105045472,0.13609862,0.38000923,853.6341488675442,734.1659068274546,1536.3823763726296,89.10290948275862
Easy Does It,Harry Sweet Edison,(1955) Buddy and Sweets with Buddy Rich,02/7,Jazz,1955,500.0,Harry Sweet Edison - 02 - Easy Does It.mp3,0.04480263913748065,0.06003637,0.37218624,1647.0594666129102,2107.535433081841,3821.6873074463647,129.19921875
All Sweets,Harry Sweet Edison,(1955) Buddy and Sweets with Buddy Rich,03/7,Jazz,1955,133.0,Harry Sweet Edison - 03 - All Sweets.mp3,0.13053360221555727,0.11677242,0.39170933,2519.4315070105126,2279.4309861231827,5048.0715583352485,161.4990234375
blues for the blues,"Harry Sweet Edison, Ben Webster","(1957) Gee, Baby - with Ben Webster",01,Jazz,1957,289.0,"Harry Sweet Edison, Ben Webster - 01 - blues for the blues.mp3",0.07025401584873259,0.11957118,0.4067633,1638.7877469068899,1790.5317209736463,3481.485197935311,139.6748310810811
moonlight in vermont,"Harry Sweet Edison, Ben Webster","(1957) Gee, Baby - with Ben Webster",03,Jazz,1957,237.0,"Harry Sweet Edison, Ben Webster - 03 - moonlight in vermont.mp3",0.04815248660627902,0.09481915,0.38865927,1085.4296672345206,1567.8669762738625,2095.8831598146044,107.666015625
Vivaldi - Sonate op. 2 Nr. 2 A-dur - 2. Capriccio,Heifetz,Vivaldi - Sonate op. 2 Nr. 2 A-dur (Heifetz),2,Classical,1934,45.0,Heifetz - 02 - Vivaldi - Sonate op. 2 Nr. 2 A-dur - 2. Capriccio.mp3,0.05687461616591081,0.04859738,0.28587854,1198.5620569284872,1649.5229183682786,2224.9104817708335,105.46875
Saint-Saens - Introduction & Rondo Capriccioso,Heifetz,Heifetz Showpieces (1949-1951),11,Classical,1951,506.0,Heifetz - 11 - Saint-Saens - Introduction & Rondo Capriccioso.mp3,0.04021404254547214,0.03602101,0.27335083,822.4608870090574,1179.2829612320506,1347.025188056308,93.96306818181819
Saint-Saens - Le cygne (Swan),Heifetz,"Heifetz Showpieces (1965,1967)",11,Classical,1965,138.0,Heifetz - 11 - Saint-Saens - Le cygne (Swan).mp3,0.03647927676930147,0.015751887,0.25740674,714.2968690105029,1204.5056774296506,1062.3602427196208,89.10290948275862
Brahms - Piano Quartet Op.60 - 1 Allegro ma non troppo,"Heifetz, Piatigorsky","Brahms - Piano Quartet in C minor, Op.60 (Heifetz, Piatigorsky)",01,Classical,1965,540.0,"Heifetz, Piatigorsky - 01 - Brahms - Piano Quartet Op.60 - 1 Allegro ma non troppo.mp3",0.02609479685685952,0.032105673,0.3641475,561.3790351614444,980.0786438249938,896.7362442252805,120.18531976744185
"Spohr - Double Quartet, Op.65 D in D Minor - 1 Allegro","Heifetz, Piatigorsky","Spohr - Double Quartet, Op.65 D in D Minor (Heifetz, Piatigorsky)",01,Classical,1968,552.0,"Heifetz, Piatigorsky - 01 - Spohr - Double Quartet, Op.65 D in D Minor - 1 Allegro.mp3",0.03709132900178986,0.023824945,0.34164894,822.4314553075621,1307.2849797253725,1392.2332480226878,147.65625
I Cover the Waterfront (90),Henry Red Allen,(1957) World on a String (with Coleman Hawkins),04/11,Jazz,1957,507.0,Henry Red Allen - 04 - I Cover the Waterfront (90).mp3,0.027050667872000774,0.077404894,0.38416636,903.1378808824492,1520.0943209133827,1690.4939444810614,89.10290948275862
